observ,barrio,calle,altura,institu1,institu3,distanci,edpub,estserv,banco,totrob,mes,totrob2
347,Belgrano,Cabildo,a2500,0,0,2,0,0,1,0,73,0
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.5,4,.5
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.25,5,.25
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.5,6,.5
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.25,7,.25
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,1.5,8,1.5
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.25,9,.25
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.75,10,.75
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,.25,11,.25
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,0,12,0
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,0,72,0
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,0,73,0
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,.5,4,.5
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,.25,5,.25
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,6,0
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,7,0
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,.5,8,.5
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,.25,9,.25
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,.25,10,.25
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,11,0
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,12,0
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,72,0
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,73,0
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,.5,4,.5
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,.25,5,.25
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0,6,0
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0,7,0
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,.75,8,.75
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,.25,9,.25
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,.25,10,.25
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0,11,0
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,.25,12,.25
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0,72,0
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0,73,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,4,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,5,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,6,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,.25,7,.25
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,8,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,9,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,10,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,1,11,1
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,1.25,12,1.25
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,72,0
351,Belgrano,Vuelta de Obligad,a1700,0,0,6,0,0,0,0,73,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,4,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,.25,5,.25
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,6,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,.25,7,.25
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,8,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,9,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,10,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,11,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,.5,12,.5
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,72,0
352,Belgrano,Vuelta de Obligad,a1800,0,0,7,0,0,0,0,73,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,.25,4,.25
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,.5,5,.5
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,6,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,7,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,8,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,9,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,10,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,11,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,.25,12,.25
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,72,0
353,Belgrano,Vuelta de Obligad,a1900,0,0,6,0,0,0,0,73,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,.5,4,.5
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,.25,5,.25
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,6,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,7,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,8,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,9,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,.25,10,.25
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,11,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,.25,12,.25
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,72,0
354,Belgrano,Vuelta de Obligad,a2000,0,0,5,0,0,0,0,73,0
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,.5,4,.5
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,0,5,0
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,0,6,0
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,0,7,0
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,.25,8,.25
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,.25,9,.25
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,.25,10,.25
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,0,11,0
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,.25,12,.25
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,0,72,0
355,Belgrano,Vuelta de Obligad,a2100,0,0,4,0,0,0,0,73,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,.25,4,.25
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,5,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,6,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,7,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,.75,8,.75
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,.25,9,.25
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,10,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,11,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,12,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,72,0
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,73,0
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0,4,0
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,.25,5,.25
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,.25,6,.25
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0,7,0
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,.75,8,.75
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,.5,9,.5
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,.5,10,.5
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,1.25,11,1.25
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,.75,12,.75
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0,72,0
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0,73,0
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,0,4,0
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,.25,5,.25
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,.25,6,.25
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,0,7,0
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,.25,8,.25
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,.5,9,.5
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,.75,10,.75
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,.5,11,.5
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,1,12,1
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,0,72,0
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,0,73,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,4,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,5,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,6,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,7,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,8,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,9,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,.25,10,.25
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,.5,11,.5
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,.25,12,.25
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,72,0
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,73,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,4,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,.25,5,.25
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,6,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,7,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,8,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,1,9,1
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,1,10,1
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,.25,11,.25
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,12,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,72,0
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,73,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,4,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,.25,5,.25
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,6,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,7,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,8,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,9,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,10,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,11,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,12,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,72,0
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,73,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,4,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,5,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,6,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,7,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,.25,8,.25
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,9,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,.25,10,.25
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,11,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,12,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,72,0
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,73,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,4,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,5,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,6,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,7,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,8,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,9,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,10,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,11,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,12,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,72,0
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,73,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,4,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,5,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,6,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,.25,7,.25
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,.25,8,.25
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,.25,9,.25
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,10,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,11,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,12,0
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,.25,72,.25
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,73,.25
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,4,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,.25,5,.25
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,6,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,7,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,8,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,9,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,10,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,11,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,12,0
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,.25,72,.25
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,73,.25
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,4,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,1,5,1
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,6,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,7,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,8,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,9,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,10,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,1,11,1
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,1.25,12,1.25
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,72,0
366,Belgrano,Cuba,a1700,0,0,5,0,0,0,0,73,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,4,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,5,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,.25,6,.25
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,7,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,8,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,9,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,.25,10,.25
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,11,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,.25,12,.25
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,72,0
367,Belgrano,Cuba,a1800,0,0,6,0,0,0,0,73,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,4,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,.25,5,.25
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,.5,6,.5
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,7,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,8,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,9,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,.25,10,.25
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,11,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,.5,12,.5
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,72,0
368,Belgrano,Cuba,a1900,0,0,5,0,0,0,0,73,0
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,0,4,0
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,.25,5,.25
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,.25,6,.25
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,.25,7,.25
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,0,8,0
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,0,9,0
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,0,10,0
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,.25,11,.25
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,.5,12,.5
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,.25,72,.25
369,Belgrano,Cuba,a2000,0,0,4,0,0,0,0,73,.25
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,4,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,5,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,6,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,.25,7,.25
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,8,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,9,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,10,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,.25,11,.25
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,12,0
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,.25,72,.25
370,Belgrano,Cuba,a2100,0,0,3,0,0,0,0,73,.25
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,.25,4,.25
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,5,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,6,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,7,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,8,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,9,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,10,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,11,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,12,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,72,0
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,73,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,.5,4,.5
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,5,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,6,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,7,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,8,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,9,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,10,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,11,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,.25,12,.25
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,72,0
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,.25,73,.25
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,.75,4,.75
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,5,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,6,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,7,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,.25,8,.25
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,9,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,10,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,11,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,.25,12,.25
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,72,0
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,.25,73,.25
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,.75,4,.75
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,5,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,6,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,7,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,1.5,8,1.5
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,9,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,10,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,11,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,12,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,72,0
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,73,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,.25,4,.25
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,5,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,1,6,1
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,7,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,1.25,8,1.25
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,9,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,.25,10,.25
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,11,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,12,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,72,0
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,73,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,4,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,5,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,1,6,1
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,7,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,8,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,9,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,.25,10,.25
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,11,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,.25,12,.25
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,72,0
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,73,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,4,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,5,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,6,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,7,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,8,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,9,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,10,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,11,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,12,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,72,0
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,73,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,4,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,5,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,6,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,7,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,8,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,9,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,10,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,11,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,12,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,72,0
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,73,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,4,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,5,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,6,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,7,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,8,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,9,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,10,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,11,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,12,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,72,0
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,73,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,4,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,5,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,6,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,7,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,.25,8,.25
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,9,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,10,0
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,11,0
